facility_name,state,year,primary_fuel,electricity_mwh,total_emissions,emission_intensity,reporting_entity,grid_connected
Sims Gillman Solar Facility,SA,2022,Solar,473.0,0.0,,Lms Energy Pty Ltd,Disconnected
Sabai Island Remote Generation,QLD,2022,Diesel,1827.0,1283.0,0.7022441160372195,Energy Queensland Limited,Disconnected
Salt Creek Wind Farm,VIC,2022,Wind,142497.0,398.0,0.0027930412570089194,Salt Creek Wind Farm Pty Ltd,Connected
Sandstone Town Power Station,WA,2022,Diesel,737.0,563.0,0.7639077340569878,Qgif Swan Holdco Pty Ltd,Disconnected
Sapphire Wind Farm,NSW,2022,Wind,813915.0,1529.0,0.0018785745440248675,Grand Bargain Holdco Pty Ltd,Connected
Seaford Heights Renewable Energy Facility,SA,2022,Landfill Gas,19575.0,1524.0,0.0778544061302682,Lms Energy Pty Ltd,Connected
Seaford Heights Solar Facility,SA,2022,Solar,726.0,0.0,,Lms Energy Pty Ltd,Connected
Sebastopol Solar Farm,NSW,2022,Solar,196991.0,18.0,9.137473285581574e-05,Sebastopol Holdings Co Pty Ltd,Connected
Shepparton Renewable Energy Facility,VIC,2022,Landfill Gas,5776.0,433.0,0.07496537396121884,Lms Energy Pty Ltd,Connected
Shoalhaven Scheme,NSW,2022,Hydro,218877.0,200077.0,0.9141070098731251,Origin Energy Limited,Connected
Silverton Wind Farm,NSW,2022,Wind,685199.0,875.0,0.00127700127992014,Agl Energy Limited,Connected
Smithfield Gas Turbine,NSW,2022,Gas,32085.0,24060.0,0.7498831229546518,Iberdrola Australia Limited,Connected
Snapper Point Power Station,SA,2022,Diesel,25039.0,19074.0,0.7617716362474539,Port Adelaide Energy Pty Ltd,Connected
Snowtown South Wind Farm Pty Ltd,SA,2022,Wind,436857.0,99.0,0.00022661877914283162,Tinsel Bidco Pty Ltd,Connected
Snowtown Wind Farm,SA,2022,Wind,309976.0,333.0,0.0010742767181975378,Snowtown Wind Farm Pty Ltd,Connected
Snowtown Wind Farm Stage 2 Pty Ltd,SA,2022,Wind,435030.0,131.0,0.0003011286577937154,Tinsel Bidco Pty Ltd,Connected
Snowy Hydro Ltd,NSW,2022,Hydro,4750644.0,500820.0,0.10542149653815357,Snowy Hydro Limited,Connected
Snuggery Power Station,SA,2022,Diesel,5045.0,5614.0,1.1127849355797819,International Power (Australia) Holdings Pty Limited,Connected
Solomon Power Station,WA,2022,Gas,331917.0,206715.0,0.6227912399786694,Fortescue Metals Group Ltd,Disconnected
Somerton Power Station,VIC,2022,Gas,80692.0,61027.0,0.7562955435483072,Agl Energy Limited,Connected
South Cardup Renewable Energy Facility,WA,2022,Landfill Gas,14802.0,1187.0,0.08019186596405892,Lms Energy Pty Ltd,Connected
South Hedland Power Station,WA,2022,Gas,554563.0,270158.0,0.48715475067756053,Transalta Energy (Australia) Pty Ltd,Connected
Springvale Lfg Power Station,VIC,2022,Landfill Gas,4495.0,362.0,0.08053392658509455,Ck William Australia Holdings Pty Ltd,Connected
Stanwell Power Station,QLD,2022,Coal,9370552.0,8039069.0,0.857907730515769,Stanwell Corporation Limited,Connected
Stapylton Renewable Energy Facility,QLD,2022,Landfill Gas,26768.0,2010.0,0.07508965929468021,Lms Energy Pty Ltd,Connected
Starfish Hill Wind Farm,SA,2022,Wind,80582.0,133.0,0.0016504926658558983,Ratch - Australia Corporation Pty Ltd,Connected
Stephen Island Remote Generation,QLD,2022,Diesel,527.0,385.0,0.7305502846299811,Energy Queensland Limited,Disconnected
Stockyard Wind Farm,VIC,2022,Wind,1517912.0,5056.0,0.003330891382372628,Stockyard Hill Wind Farm (Holding) Pty Ltd,Connected
Sunraysia Solar Farm,NSW,2022,Solar,371814.0,4331.0,0.011648297266913027,Sunraysia Solar Farm Holdings Pty Ltd,Connected
Suntop Solar Farm,NSW,2022,Solar,299000.0,0.0,,The Trustee For Suntop Asset Trust,Connected
Susan River Solar Farm,QLD,2022,Solar,145610.0,376.0,0.0025822402307533825,Atmos Queensland Solar Pty Ltd,Connected
Swan Hill Solar Farm,VIC,2022,Solar,30760.0,57.0,0.0018530559167750326,Sentient Impact Group Pty Ltd,Connected
Swanbank E Power Station,QLD,2022,Gas,839557.0,340491.0,0.40556031335573406,Cleanco Queensland Limited,Connected
Swanbank Renewable Energy Facility,QLD,2022,Landfill Gas,12717.0,948.0,0.07454588346308091,Lms Energy Pty Ltd,Connected
Twwf,VIC,2022,Solar,26106.0,26.0,0.0009959396307362292,Qs Maps Holdings No. 3 Pty Ltd,Connected
Tahmoor Wcmg Power Station,NSW,2022,Waste Coal Mine Gas,44379.0,25256.0,0.5690979968002884,Ck William Australia Holdings Pty Ltd,Connected
Tailem Bend Solar Farm,SA,2022,Solar,162613.0,441.0,0.0027119602983771284,Vena Energy Services (Australia) Pty Ltd,Connected
Tallawarra Power Station,NSW,2022,Gas,1216119.0,457982.0,0.37659308011798187,Energyaustralia Holdings Limited,Connected
Tamala Park Lfg Power Station,WA,2022,Landfill Gas,33084.0,2549.0,0.07704630637166002,Ck William Australia Holdings Pty Ltd,Connected
Tara (Neutral Junction),NT,2022,Diesel,330.0,266.0,0.806060606060606,Power And Water Corporation,Disconnected
Taralga Wind Farm,NSW,2022,Wind,243134.0,793.0,0.003261575921097008,Spic Pacific Energy Pty Ltd,Connected
Tarong Power Stations,QLD,2022,Coal,11604514.0,10298248.0,0.887434665510335,Stanwell Corporation Limited,Connected
Tennant Creek Power Station,NT,2022,Gas,29546.0,20485.0,0.693325661680092,Power Generation Corporation,Disconnected
The Daydream Solar Farm Trust,QLD,2022,Solar,319719.0,79.0,0.00024709197764286766,Edify Group Holdings Pty Ltd,Connected
The Drop Hydro,NSW,2022,Hydro,4594.0,13.0,0.0028297779712668698,Spic Pacific Energy Pty Ltd,Connected
The Hayman Solar Farm Trust,QLD,2022,Solar,93913.0,34.0,0.000362037204646854,Edify Group Holdings Pty Ltd,Connected
Thursday Island Remote Generation,QLD,2022,Diesel,28643.0,18418.0,0.6430192368117865,Energy Queensland Limited,Disconnected
Ti Tree Generation,NT,2022,Diesel,2469.0,1784.0,0.7225597407857433,Power And Water Corporation,Disconnected
Timber Creek,NT,2022,Diesel,2737.0,1787.0,0.6529046401169163,Power And Water Corporation,Disconnected
Titjikala (Maryvale),NT,2022,Diesel,958.0,306.0,0.31941544885177453,Power And Water Corporation,Disconnected
Toora Wind Farm,VIC,2022,Wind,48484.0,375.0,0.007734510353931193,Ratch - Australia Corporation Pty Ltd,Connected
Torrens Island Power Station,SA,2022,Gas,766715.0,447635.0,0.5838349321455821,Agl Energy Limited,Connected
Tower Csm Power Station,NSW,2022,Waste Coal Mine Gas,164117.0,114971.0,0.7005429053662936,Ck William Australia Holdings Pty Ltd,Connected
Townsville Power Station,QLD,2022,Coal Seam Methane,152348.0,93887.0,0.616266705174994,Ratch - Australia Corporation Pty Ltd,Connected
Umbakumba,NT,2022,Diesel,2996.0,2199.0,0.7339786381842457,Power And Water Corporation,Disconnected
Uranquinty Power Station,NSW,2022,Gas,153013.0,90649.0,0.5924267872664414,Origin Energy Limited,Connected
Victorian Big Battery Pty Ltd,VIC,2022,Battery,0.0,20096.0,,Neoen Australia Pty. Ltd.,Connected
Vpp4S,WA,2022,Battery,0.0,78.0,,Electricity Generation And Retail Corporation,Connected
Vales Point Power Station,NSW,2022,Coal,6991533.0,6974635.0,0.99758307655846,Sev.En Global Investments Pty Ltd,Connected
Valley Power,VIC,2022,Gas,29621.0,30001.0,1.0128287363694677,Snowy Hydro Limited,Connected
Virtual Power Plant,VIC,2022,Solar,982.0,0.0,,Energyaustralia Holdings Limited,Disconnected
Visy Energy - Coolaroo Co-Gen,VIC,2022,Biofuel,20822.0,28615.0,1.3742676015752568,Pratt Consolidated Holdings Pty. Ltd.,Connected
Western Downs Green Power Hub Pty Ltd,QLD,2022,Solar,572142.0,2657.0,0.004643952025895669,Neoen Australia Pty. Ltd.,Connected
Wadeye (Port Keats),NT,2022,Gas,9507.0,6377.0,0.6707689071210687,Power And Water Corporation,Disconnected
Wagerup Power Station,WA,2022,Gas,167155.0,101367.0,0.6064251742394783,Pioneer Sail Holdings Pty Limited,Connected
Wagga Wagga North Solar Farm,NSW,2022,Solar,54337.0,256.0,0.004711338498628927,Metka Egn Australia Holdings Pty Ltd,Connected
Walungurru (Kintore),NT,2022,Diesel,1791.0,1082.0,0.6041317699609157,Power And Water Corporation,Disconnected
Warmun Facility,WA,2022,Diesel,2638.0,1980.0,0.7505686125852918,Ck William Australia Holdings Pty Ltd,Disconnected
Warraber Island Remote Generation,QLD,2022,Diesel,1507.0,1069.0,0.7093563370935634,Energy Queensland Limited,Disconnected
Warradarge Wind Farm,WA,2022,Wind,582602.0,665.0,0.0011414310283864456,Bei Wwf Pty Ltd,Connected
Warruwi (Goulburn Is),NT,2022,Diesel,2149.0,1348.0,0.6272684969753374,Power And Water Corporation,Disconnected
Wasaga Remote Generation,QLD,2022,Diesel,4802.0,3396.0,0.7072053311120367,Energy Queensland Limited,Disconnected
Water Gardens Shopping Centre Solar Farm,VIC,2022,Solar,2707.0,0.0,,Energy Queensland Limited,Disconnected
Waterloo Wind Farm,SA,2022,Wind,363337.0,181.0,0.0004981601103108134,Palisade Waterloo Holdings Pty Ltd,Connected
Wattle Point Wind Farm,SA,2022,Wind,240286.0,233.0,0.0009696778006209267,Agl Energy Limited,Connected
Waubra Wind Farm,VIC,2022,Wind,580257.0,1139.0,0.0019629233253541105,Acciona Energy Oceania Pty Ltd,Connected
Weddell Power Station,NT,2022,Gas,447740.0,251486.0,0.5616786527895654,Power Generation Corporation,Connected
Weipa Solar Power Station,QLD,2022,Solar,2163.0,8.0,0.0036985668053629217,Ck William Australia Holdings Pty Ltd,Disconnected
Wellington Solar Farm,NSW,2022,Solar,355053.0,1229.0,0.003461455050372761,Ls Australia Holdco1 Pty Ltd,Connected
Wemen Solar Farm,VIC,2022,Solar,159357.0,1592.0,0.009990147906900858,Gentari Renewables Australia Pty Ltd,Connected
West Angelas Power Station,WA,2022,Gas,400678.0,211291.0,0.5273336694303156,Rio Tinto Limited,Connected
West Kiewa Hydro,VIC,2022,Hydro,319785.0,302.0,0.000944384508341542,Agl Energy Limited,Connected
West Wyalong Sf,NSW,2022,Solar,61261.0,622.0,0.010153278594864595,West Wyalong Holdco 2 Pty Ltd,Connected
White Rock Wind Farm Pty Ltd,NSW,2022,Wind,494774.0,471.0,0.0009519497790910598,Cecep Wind Power Australia Holding Pty Ltd,Connected
Wild Cattle Hill Wind Farm,TAS,2022,Wind,428260.0,268.0,0.0006257880726661374,Wild Cattle Hill Pty Ltd,Connected
Wilga Park Power Station,NSW,2022,Coal Seam Methane,143670.0,81780.0,0.569221131760284,Santos Limited,Connected
Willawong Lfge Station,QLD,2022,Landfill Gas,4797.0,495.0,0.10318949343339587,Lgi Limited,Connected
William Hovell Hydro,VIC,2022,Hydro,7193.0,13.0,0.0018073126650910607,Spic Pacific Energy Pty Ltd,Connected
Williamsdale Solar Farm,ACT,2022,Solar,16771.0,56.0,0.003339097251207441,Sentient Impact Group Pty Ltd,Connected
Willogoleche Wind Farm,SA,2022,Wind,352394.0,218.0,0.0006186257427765512,Aret Platform Pty Limited,Connected
Wilora (Stirling),NT,2022,Diesel,271.0,227.0,0.8376383763837638,Power And Water Corporation,Disconnected
Wiluna Town Power Station,WA,2022,Diesel,2402.0,1536.0,0.6394671107410491,Qgif Swan Holdco Pty Ltd,Disconnected
Windorah Remote Generation,QLD,2022,Diesel,1278.0,823.0,0.6439749608763693,Energy Queensland Limited,Disconnected
Windy Hill Wind Farm,QLD,2022,Wind,20086.0,43.0,0.002140794583291845,Ratch - Australia Corporation Pty Ltd,Connected
Wingfield 1 Lfg Power Station,SA,2022,Landfill Gas,3714.0,536.0,0.14431879375336565,Ck William Australia Holdings Pty Ltd,Connected
Wingfield 2 Lfg Power Station,SA,2022,Landfill Gas,16424.0,1256.0,0.07647345348270823,Ck William Australia Holdings Pty Ltd,Connected
Winton Solar Farm,VIC,2022,Solar,150661.0,33.0,0.00021903478670657966,Winton Holdings Co Pty. Ltd.,Connected
Wirliyatjarrayi (Willowra),NT,2022,Diesel,942.0,686.0,0.7282377919320594,Power And Water Corporation,Disconnected
Wivenhoe Power Station,QLD,2022,Hydro,502177.0,516196.0,1.0279164517689978,Cleanco Queensland Limited,Connected
Wollert Renewable Energy Facility,VIC,2022,Landfill Gas,64321.0,4622.0,0.07185833553582811,Lms Energy Pty Ltd,Connected
Wonthaggi Wind Farm,VIC,2022,Wind,25200.0,43.0,0.0017063492063492064,Ck William Australia Holdings Pty Ltd,Connected
Woodlawn Wind Farm,NSW,2022,Wind,148161.0,312.0,0.0021058173203474598,Iberdrola Australia Limited,Connected
Woolnorth Bluff Point Wind Farm Pty Ltd,TAS,2022,Wind,240044.0,162.0,0.0006748762726833414,Shenhua Clean Energy Holdings Pty Limited,Connected
Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,2022,Wind,252212.0,261.0,0.001034843702916594,Shenhua Clean Energy Holdings Pty Limited,Connected
Woolooga Sf,QLD,2022,Solar,212328.0,2391.0,0.011260879394144907,Woolooga Holdco 2 Pty Ltd,Connected
Woy Woy Renewable Energy Facility,NSW,2022,Landfill Gas,6078.0,427.0,0.07025337282000658,Lms Energy Pty Ltd,Connected
Wyangala A,NSW,2022,Hydro,69370.0,0.0,,Hydro Power Pty. Limited,Connected
Wyangala B,NSW,2022,Hydro,14162.0,0.0,,Hydro Power Pty. Limited,Connected
Wyndham Power Station & Distribution Network,WA,2022,Diesel,36.0,26.0,0.7222222222222222,Regional Power Corporation,Disconnected
Wyndham Renewable Energy Facility,VIC,2022,Landfill Gas,39135.0,3002.0,0.07670882841446276,Lms Energy Pty Ltd,Connected
Wyong Renewable Energy Facility,NSW,2022,Landfill Gas,15593.0,1163.0,0.07458474956711345,Lms Energy Pty Ltd,Connected
Yatpool Solar Farm,VIC,2022,Solar,153049.0,387.0,0.002528601951009154,Yatpool Solar Farm Holdco Pty Ltd,Connected
Ypf Utilities Production And Supply,WA,2022,Gas,22122.0,15999.0,0.7232167073501492,Yara Australia Pty Ltd,Disconnected
Ywf,VIC,2022,Solar,29378.0,32.0,0.0010892504595275377,Qs Maps Holdings No. 3 Pty Ltd,Connected
Yalgoo Town Power Station,WA,2022,Diesel,981.0,791.0,0.8063200815494393,Qgif Swan Holdco Pty Ltd,Disconnected
Yallourn Power Station,VIC,2022,Coal,8830350.0,11609708.0,1.3147506044494273,Energyaustralia Holdings Limited,Connected
Yaloak South Wind Farm,VIC,2022,Wind,73492.0,110.0,0.001496761552277799,Spic Pacific Energy Pty Ltd,Connected
Yam Island,QLD,2022,Diesel,1787.0,1205.0,0.6743144935646335,Energy Queensland Limited,Disconnected
Yambuk Wind Farm,VIC,2022,Wind,94452.0,206.0,0.002181001990429001,Spic Pacific Energy Pty Ltd,Connected
Yandin Wind Farm,WA,2022,Wind,772393.0,568.0,0.0007353769389417046,Pioneer Sail Holdings Pty Limited,Connected
Yarnima Power Station,WA,2022,Gas,782093.0,336179.0,0.42984529972778174,Bhp Group Limited,Disconnected
Yarralin,NT,2022,Diesel,1453.0,996.0,0.6854783207157605,Power And Water Corporation,Disconnected
Yarranlea Solar Farm,QLD,2022,Solar,217176.0,35.0,0.0001611596124802004,Risen Energy Australia Holdings Pty Ltd,Connected
Yarrawonga Hydro,VIC,2022,Hydro,29465.0,46.0,0.001561174274563041,Agl Energy Limited,Connected
York Island,QLD,2022,Diesel,1559.0,1093.0,0.7010904425914047,Energy Queensland Limited,Disconnected
Yuendumu,NT,2022,Diesel,4682.0,2869.0,0.612772319521572,Power And Water Corporation,Disconnected
Yulara Power Station,NT,2022,Gas,17784.0,13560.0,0.7624831309041835,Power Generation Corporation,Disconnected
Yungngora Power Station & Yungngora Distribution Network,WA,2022,Diesel,1837.0,1186.0,0.6456178551986935,Regional Power Corporation,Disconnected
Yurralyi Maya Power Station,WA,2022,Gas,661895.0,388022.0,0.5862289335921861,Rio Tinto Limited,Connected
Adani Rugby Run Solar Farm,QLD,2023,Solar,158387.0,515.0,0.0032515294815862413,Adani Renewable Asset Holdings Pty Ltd,Connected
Albany Windfarm,WA,2023,Wind,84581.0,52.0,0.0006147952849930835,Srv Agwf Pty Ltd,Connected
Albury Renewable Energy Facility,NSW,2023,Landfill Gas,6764.0,520.0,0.0768775872264932,Lms Energy Pty Ltd,Connected
Albury Solar Facility,NSW,2023,Solar,983.0,0.0,,Lms Energy Pty Ltd,Disconnected
Alinta Pinjarra Generation Facility,WA,2023,Gas,1519509.0,1192177.0,0.7845804138047224,Alcoa Australian Holdings Pty Ltd,Connected
Alinta Wind Farm,WA,2023,Wind,260762.0,1021.0,0.0039154478029774275,Iberdrola Australia Limited,Connected
Alkimos Beach Community Battery,WA,2023,Battery,0.0,18.0,,Electricity Generation And Retail Corporation,Connected
Alpurrurulam (Lake Nash),NT,2023,Diesel,1641.0,1222.0,0.7446678854357099,Power And Water Corporation,Disconnected
Amanbidgi (Kildurk),NT,2023,Diesel,423.0,390.0,0.9219858156028369,Power And Water Corporation,Disconnected
"Ampilatwatja (Alparra, Ammaroo)",NT,2023,Diesel,4647.0,2935.0,0.6315902732945987,Power And Water Corporation,Disconnected
Amunturangu (Mount Liebig),NT,2023,Diesel,891.0,564.0,0.632996632996633,Power And Water Corporation,Disconnected
Angaston Power Station,SA,2023,Diesel,1911.0,1609.0,0.8419675562532706,Snowy Hydro Limited,Connected
Appin Csm Power Station,NSW,2023,Waste Coal Mine Gas,228314.0,146968.0,0.6437099783631315,Ck William Australia Holdings Pty Ltd,Connected
Aputula (Finke),NT,2023,Diesel,1161.0,717.0,0.6175710594315246,Power And Water Corporation,Disconnected
Ardyaloon Facility,WA,2023,Diesel,1973.0,1420.0,0.7197161682716675,Ck William Australia Holdings Pty Ltd,Disconnected
Areyonga (Utju),NT,2023,Diesel,980.0,601.0,0.613265306122449,Power And Water Corporation,Disconnected
Atitjere (Harts Range),NT,2023,Diesel,988.0,590.0,0.597165991902834,Power And Water Corporation,Disconnected
Aurukun Remote Generation,QLD,2023,Diesel,6592.0,4393.0,0.6664138349514563,Energy Queensland Limited,Disconnected
Avonlie Solar Farm,NSW,2023,Solar,420062.0,2431.0,0.005787240931100647,Iberdrola Australia Limited,Connected
Awaba Renewable Energy Facility,NSW,2023,Landfill Gas,3504.0,270.0,0.07705479452054795,Lms Energy Pty Ltd,Connected
Bulgana Green Power Hub,VIC,2023,Wind,517742.0,5631.0,0.010876073411081195,Neoen Australia Pty. Ltd.,Connected
Badgingarra Solar Farm,WA,2023,Solar,40736.0,44.0,0.00108012568735271,Apa Infrastructure Limited,Connected
Badgingarra Wind Farm,WA,2023,Wind,489173.0,264.0,0.0005396863686262325,Apa Infrastructure Limited,Connected
Badu Island Remote Generation,QLD,2023,Diesel,3439.0,2372.0,0.6897353881942425,Energy Queensland Limited,Disconnected
Bairnsdale Power Station,VIC,2023,Gas,62804.0,34130.0,0.5434367237755557,Pioneer Sail Holdings Pty Limited,Connected
Baking Board Solar Farm,QLD,2023,Solar,36774.0,81.0,0.0022026431718061676,Sentient Impact Group Pty Ltd,Connected
Bald Hills Wind Farm Pty Ltd,VIC,2023,Wind,320783.0,659.0,0.0020543482665851993,Bald Hills Wf Holdings Pty Ltd,Connected
Ballarat Renewable Energy Facility,VIC,2023,Landfill Gas,11353.0,872.0,0.07680789218708711,Lms Energy Pty Ltd,Connected
Ballarat Solar Park,VIC,2023,Solar,341.0,1.0,0.002932551319648094,Origin Energy Limited,Connected
Bamaga Remote Generation,QLD,2023,Diesel,17500.0,11576.0,0.6614857142857142,Energy Queensland Limited,Disconnected
Bango Wind Farm,NSW,2023,Wind,541186.0,1656.0,0.00305994611834009,Squadron Wind Energy Assets Pty Ltd,Connected
Banimboola Hydro,VIC,2023,Hydro,25490.0,13.0,0.0005100039231071008,Agl Energy Limited,Connected
Bannerton Solar Farm,VIC,2023,Solar,125509.0,0.0,,Kiamco Hanwha Foresight Bannerton Pty Ltd,Connected
Barcaldine Power Station Facility,QLD,2023,Gas,5894.0,7810.0,1.325076348829318,Energy Queensland Limited,Connected
Barker Inlet Power Station,SA,2023,Gas,284769.0,165725.0,0.5819629243351628,Agl Energy Limited,Connected
Barron Gorge Power Station,QLD,2023,Hydro,93871.0,853.0,0.009086938458096749,Cleanco Queensland Limited,Connected
Bayswater Power Station,NSW,2023,Coal,15546296.0,13712719.0,0.8820569864358687,Agl Energy Limited,Connected
Beagle Bay Facility,WA,2023,Diesel,1798.0,1330.0,0.7397107897664071,Ck William Australia Holdings Pty Ltd,Disconnected
Bedourie Remote Generation,QLD,2023,Diesel,1315.0,873.0,0.6638783269961978,Energy Queensland Limited,Disconnected
Benaraby Lfge Station,QLD,2023,Landfill Gas,8006.0,718.0,0.0896827379465401,Lgi Limited,Connected
Bendigo Renewable Energy Facility,VIC,2023,Landfill Gas,4232.0,303.0,0.07159735349716446,Lms Energy Pty Ltd,Connected
Bendigo Solar Park,VIC,2023,Solar,410.0,3.0,0.007317073170731708,Origin Energy Limited,Connected
Berrybank 2 Wind Farm,VIC,2023,Wind,230661.0,1011.0,0.004383055653101304,Global Power Generation Australia Pty Ltd,Connected
